team_size,duration_months,budget_usd,requirements_clarity,client_involvement,tech_complexity,risk_encoded,type_encoded,budget_per_person,complexity_risk,team_experience,regulatory_compliance,geographic_distribution,team_efficiency,project_complexity_index,budget_efficiency,experience_complexity_ratio,involvement_clarity_product,sdlc,effort_person_months,cost_usd
5,10,159372.93,4,5,3,2,3,31874.586,6,4,1,3,2.0,12.0,3187.4586,1.3333333333333333,20,Scrum,47.77,204763.12
18,14,914268.67,5,2,1,2,4,50792.7039,2,3,1,1,3.857142857142857,1.5555555555555556,3628.050277777778,3.0,10,Iterative,187.89,931016.88
9,6,237862.48,4,3,3,1,2,26429.1644,3,5,0,1,7.5,2.0,4404.860740740741,1.6666666666666667,12,Scrum,28.64,319499.81
3,3,17450.86,3,5,1,2,4,5816.9533,2,4,1,2,4.0,2.0,1938.9844444444445,4.0,15,Kanban,7.16,23232.66
13,11,425053.78,2,5,3,1,1,32696.4446,3,3,0,3,3.5454545454545454,2.5384615384615383,2972.404055944056,1.0,10,Scrum,116.98,489459.7
22,29,1964043.11,4,2,4,1,3,89274.6868,4,2,1,3,1.5172413793103448,5.2727272727272725,3078.4374764890285,0.5,8,V-Model,880.5,2471600.18
9,21,659391.92,2,3,1,1,4,73265.7689,1,1,0,1,0.42857142857142855,2.3333333333333335,3488.8461375661377,1.0,6,Iterative,169.32,769561.84
35,23,4680272.3,4,1,4,1,4,133722.0657,4,4,0,3,6.086956521739131,2.6285714285714286,5814.002857142857,1.0,4,V-Model,779.97,5665098.11
80,31,23213126.02,5,2,2,2,4,290164.0752,4,3,0,1,7.741935483870968,1.55,9360.13145967742,1.5,10,SAFe,1811.75,20134999.25
15,18,846931.8,1,3,4,1,1,56462.12,4,3,0,2,2.5,4.8,3136.7844444444445,0.75,3,Iterative,213.82,959580.21
31,19,3854883.15,5,3,1,2,4,124351.0694,2,3,0,2,4.894736842105263,1.2258064516129032,6544.793123938879,3.0,15,Waterfall,488.06,2693961.86
12,10,412801.16,2,5,1,2,2,34400.0967,2,5,0,1,6.0,1.6666666666666667,3440.0096666666664,5.0,10,Scrum,65.8,437462.95
31,15,2096858.5,4,3,3,1,5,67640.5968,3,2,1,2,4.133333333333334,1.4516129032258065,4509.37311827957,0.6666666666666666,12,V-Model,465.04,2533633.29
33,12,2303249.78,5,1,1,1,1,69795.4479,1,2,1,1,5.5,0.36363636363636365,5816.287323232323,2.0,5,Waterfall,260.62,1861316.53
10,4,158086.08,3,3,1,3,2,15808.608,3,3,1,2,7.5,1.2,3952.1519999999996,3.0,9,Scrum,33.89,180660.84
8,5,121011.45,1,4,2,2,4,15126.4312,4,2,0,1,3.2,2.5,3025.28625,1.0,4,RAD,39.15,137301.68
56,29,12211643.86,5,3,4,1,5,218065.0689,4,1,0,2,1.9310344827586208,2.0714285714285716,7519.4851354679795,0.25,15,SAFe,2049.21,14871229.39
9,15,762256.88,3,5,3,2,3,84695.2089,6,2,1,1,1.2,10.0,5646.347259259259,0.6666666666666666,15,Agile,154.28,869742.85
9,6,128346.49,2,4,3,1,2,14260.7211,3,3,0,1,4.5,2.0,2376.786851851852,1.0,8,RAD,36.94,151827.78
8,8,292411.01,2,4,4,2,3,36551.3763,8,4,1,1,4.0,8.0,4568.92203125,1.0,8,Scrum,62.37,365322.91
15,7,252038.8,5,3,1,2,2,16802.5867,2,2,0,1,4.285714285714286,0.9333333333333333,2400.369523809524,2.0,15,Agile,85.9,310485.53
37,29,3238901.76,4,2,1,2,4,87537.8854,2,3,1,2,3.8275862068965516,1.5675675675675675,3018.5477726001864,3.0,8,Waterfall,971.04,3909315.01
19,25,2774200.54,5,1,4,1,4,146010.5547,4,2,0,1,1.52,5.2631578947368425,5840.422189473685,0.5,5,Waterfall,448.28,3483670.46
6,10,333376.24,5,3,1,2,4,55562.7067,2,5,0,1,3.0,3.3333333333333335,5556.270666666666,5.0,15,Agile,35.67,181713.07
13,28,742292.42,5,2,2,2,1,57099.4169,4,4,0,1,1.8571428571428572,8.615384615384615,2039.2648901098903,2.0,10,Iterative,208.03,947003.28
7,9,284781.56,3,4,1,2,1,40683.08,2,4,0,2,3.111111111111111,2.5714285714285716,4520.3422222222225,4.0,12,Scrum,37.63,204582.03
7,4,77307.39,4,2,1,3,4,11043.9129,3,1,0,3,1.75,1.7142857142857142,2760.9782142857143,1.0,8,RAD,37.13,101664.67
13,10,303457.02,4,3,3,1,3,23342.8477,3,3,1,1,3.9,2.3076923076923075,2334.2847692307696,1.0,12,Scrum,103.4,346434.13
9,3,82456.22,2,2,4,3,4,9161.8022,12,4,1,1,12.0,4.0,3053.934074074074,1.0,4,RAD,24.28,92997.75
13,7,217445.22,4,5,1,3,2,16726.5554,3,4,0,2,7.428571428571429,1.6153846153846154,2389.5079120879122,4.0,20,Agile,74.22,248732.87
11,40,2549145.85,5,3,3,1,3,231740.5318,3,2,0,3,0.55,10.909090909090908,5793.513295454546,0.6666666666666666,15,Waterfall,550.12,3054758.58
20,34,2746368.67,4,2,5,2,3,137318.4335,10,1,0,2,0.5882352941176471,17.0,4038.777455882353,0.2,8,V-Model,1059.48,3137031.19
37,32,5520336.19,4,3,4,1,2,149198.2754,4,1,1,2,1.15625,3.4594594594594597,4662.446106418919,0.25,12,Waterfall,1236.9,6597949.44
37,46,7516360.73,4,3,2,2,1,203144.8846,4,5,0,2,4.021739130434782,4.972972972972973,4416.193143360752,2.5,12,Waterfall,941.5,7012534.25
13,25,919793.7,3,3,2,1,2,70753.3615,2,3,0,3,1.56,3.8461538461538463,2830.1344615384614,1.5,9,Iterative,264.6,1022828.9
7,10,163796.18,4,4,1,2,2,23399.4543,2,3,0,2,2.1,2.857142857142857,2339.9454285714287,3.0,16,Scrum,58.53,211622.53
60,24,7527964.3,2,3,4,2,4,125466.0717,8,1,1,3,2.5,3.2,5227.752986111111,0.25,6,SAFe,2139.68,9255527.56
23,34,3831173.77,4,2,3,2,1,166572.7726,6,1,0,1,0.6764705882352942,8.869565217391305,4899.199194373402,0.3333333333333333,8,Waterfall,775.54,3898563.14
15,9,598333.57,4,3,1,2,2,39888.9047,2,4,0,2,6.666666666666667,1.2,4432.100518518519,4.0,12,Agile,95.11,539683.55
6,2,31393.53,5,2,1,2,1,5232.255,2,1,0,1,3.0,0.6666666666666666,2616.1275,1.0,10,RAD,9.38,32333.08
13,4,149923.69,4,3,2,3,1,11532.5915,6,4,1,1,13.0,1.8461538461538463,2883.1478846153846,2.0,12,Scrum,35.38,157012.21
8,4,105213.76,4,3,4,3,3,13151.72,12,2,0,3,4.0,6.0,3287.93,0.5,12,RAD,53.79,135455.76
18,16,727466.72,4,3,4,3,1,40414.8178,12,2,0,1,2.25,10.666666666666666,2525.926111111111,0.5,12,Agile,306.8,906736.81
73,29,10989252.14,3,2,2,1,4,150537.7005,2,3,0,2,7.551724137931035,0.7945205479452054,5190.955191308456,1.5,6,SAFe,1621.64,13806585.18
67,34,10605676.57,4,4,3,2,3,158293.6801,6,5,0,1,9.852941176470589,3.044776119402985,4655.696474978051,1.6666666666666667,16,SAFe,1799.65,12623182.16
3,12,67797.53,3,5,4,1,3,22599.1767,4,5,1,2,1.25,16.0,1883.2647222222222,1.25,15,XP,24.65,80468.79
7,9,336552.24,4,3,4,2,2,48078.8914,8,4,0,2,3.111111111111111,10.285714285714286,5342.099047619047,1.0,12,Agile,54.63,358870.21
7,14,264062.47,4,5,2,2,2,37723.21,4,4,0,3,2.0,8.0,2694.515,2.0,20,XP,88.87,347338.82
18,9,351060.03,5,2,4,2,4,19503.335,8,5,1,3,10.0,4.0,2167.037222222222,1.25,10,Iterative,156.33,458575.09
30,21,2019542.61,4,2,2,2,3,67318.087,4,1,1,3,1.4285714285714286,2.8,3205.6231904761908,0.5,8,Waterfall,912.8,2232325.9
12,21,1018970.46,5,3,2,1,1,84914.205,2,3,0,2,1.7142857142857142,3.5,4043.533571428571,1.5,15,Agile,157.83,1317779.61
7,4,100508.86,4,3,1,2,2,14358.4086,2,4,0,2,7.0,1.1428571428571428,3589.602142857143,4.0,12,Scrum,20.75,118142.34
13,37,2570202.12,5,1,4,1,1,197707.8554,4,5,0,2,1.7567567567567568,11.384615384615385,5343.455550935551,1.25,5,Waterfall,280.61,3346432.13
25,13,1240918.19,3,2,2,3,4,49636.7276,6,4,0,1,7.6923076923076925,3.12,3818.209815384615,2.0,6,Iterative,251.42,1594470.82
43,32,10607564.21,1,2,4,1,3,246687.5398,4,5,0,2,6.71875,2.9767441860465116,7708.985617732559,1.25,2,SAFe,1039.28,12580898.13
12,27,1751772.17,4,2,3,2,3,145981.0142,6,1,0,1,0.4444444444444444,13.5,5406.704228395061,0.3333333333333333,8,Waterfall,408.11,2043595.32
4,9,95672.39,4,3,3,1,1,23918.0975,3,5,0,1,2.2222222222222223,6.75,2657.566388888889,1.6666666666666667,12,XP,17.41,127811.4
45,12,3686887.7,2,4,2,3,3,81930.8378,6,4,0,2,15.0,1.6,6827.569814814815,2.0,8,SAFe,530.25,4577775.8
80,29,20010094.09,2,2,3,2,5,250126.1761,6,1,0,1,2.7586206896551726,2.175,8625.040556034483,0.3333333333333333,4,SAFe,2780.5,23859084.77
3,8,25748.49,3,4,4,3,1,8582.83,12,2,0,1,0.75,32.0,1072.85375,0.5,12,Kanban,25.47,31289.04
27,47,9040990.73,5,1,3,3,3,334851.5085,9,3,1,1,1.7234042553191489,15.666666666666666,7124.5001812450755,1.0,5,Spiral,1545.61,9678334.78
18,13,652667.07,4,3,4,1,3,36259.2817,4,3,1,1,4.153846153846154,2.888888888888889,2789.1755128205127,0.75,12,Waterfall,215.8,763599.88
21,30,4986748.28,3,3,4,2,3,237464.2038,8,3,1,2,2.1,11.428571428571429,7915.473460317461,0.75,9,Spiral,748.83,6216643.82
15,10,309742.46,2,5,1,3,3,20649.4973,3,4,1,1,6.0,2.0,2064.9497333333334,4.0,10,Scrum,122.36,388458.8
6,3,54229.68,4,3,1,2,1,9038.28,2,4,0,1,8.0,1.0,3012.76,4.0,12,RAD,9.83,55833.48
33,40,3680127.77,5,2,3,2,3,111519.0233,6,3,1,1,2.475,7.2727272727272725,2787.9755833333334,1.0,10,Waterfall,1350.28,4310923.42
9,38,1381643.78,5,2,3,1,4,153515.9756,3,5,1,2,1.1842105263157894,12.666666666666666,4039.8940935672517,1.6666666666666667,10,V-Model,213.52,1600235.54
20,31,3252205.32,5,1,5,2,3,162610.266,10,4,0,2,2.5806451612903225,15.5,5245.492451612903,0.8,5,V-Model,679.77,4186996.76
10,30,873268.34,5,2,2,2,4,87326.834,4,2,0,3,0.6666666666666666,12.0,2910.8944666666666,1.0,10,Iterative,324.15,1027830.6
19,34,1957567.14,2,3,3,1,4,103029.8495,3,3,0,2,1.6764705882352942,5.368421052631579,3030.2896904024765,1.0,6,Iterative,558.21,2451628.05
20,32,4975236.53,1,3,3,2,4,248761.8265,6,3,1,3,1.875,9.6,7773.807078125001,1.0,3,Spiral,740.88,5635081.86
15,23,2187655.36,5,3,4,1,3,145843.6907,4,4,1,2,2.608695652173913,6.133333333333334,6341.030028985507,1.0,15,Waterfall,303.27,2523032.1
40,20,5871314.7,1,2,4,3,4,146782.8675,12,4,0,1,8.0,6.0,7339.143375000001,1.0,2,SAFe,796.46,7419603.43
12,23,772068.73,4,5,4,2,2,64339.0608,8,4,0,3,2.0869565217391304,15.333333333333334,2797.3504710144925,1.0,20,Agile,265.39,1052516.19
78,22,7953309.51,2,3,2,3,5,101965.5065,6,3,1,3,10.636363636363637,1.6923076923076923,4634.795751748252,1.5,6,SAFe,1925.8,9922232.96
5,5,61380.02,3,3,1,3,2,12276.004,3,3,0,2,3.0,3.0,2455.2008,3.0,9,Scrum,22.24,76698.62
7,2,26592.0,2,3,1,1,4,3798.8571,1,4,0,3,14.0,0.2857142857142857,1899.4285714285713,4.0,6,Kanban,10.72,33802.77
6,11,140403.13,3,3,3,1,1,23400.5217,3,3,0,2,1.6363636363636365,5.5,2127.320151515152,1.0,9,Scrum,49.81,164021.75
17,29,1800633.12,3,2,3,3,4,105919.5953,9,5,0,2,2.9310344827586206,15.352941176470589,3652.399837728195,1.6666666666666667,6,Iterative,423.08,2386354.42
5,15,130739.49,4,3,4,2,3,26147.898,8,5,0,3,1.6666666666666667,24.0,1743.1932000000002,1.25,12,XP,67.38,154511.23
40,48,984883.55,5,1,4,1,3,24622.0888,4,4,1,1,3.3333333333333335,4.8,494.7916666666667,1.0,10,Waterfall,1537.54,24024062.5
35,21,6791204.69,1,3,2,2,3,194034.4197,4,2,0,3,3.3333333333333335,2.4,9239.734272108844,1.0,3,SAFe,895.65,8966910.25
16,32,1962298.38,5,1,3,1,1,122643.6487,3,3,0,1,1.5,6.0,3832.6140234375,1.0,5,Waterfall,321.0,2306949.79
5,4,54304.07,1,3,3,2,2,10860.814,6,2,0,1,2.5,4.8,2715.2035,0.6666666666666666,3,RAD,18.03,68456.08
32,37,5638108.54,5,2,3,1,1,176190.8919,3,2,0,3,1.7297297297297298,3.46875,4761.915996621622,0.6666666666666666,10,Waterfall,1145.42,7573284.2
12,17,573546.26,2,5,4,3,2,47795.5217,12,5,0,1,3.5294117647058822,17.0,2811.501274509804,1.25,10,Agile,149.15,649114.59
19,19,2013485.97,2,3,4,3,4,105972.9458,12,2,0,2,2.0,12.0,5577.523462603878,0.5,6,Agile,503.49,2035477.42
17,7,653447.02,5,4,1,1,1,38438.06,1,3,1,1,7.285714285714286,0.4117647058823529,5491.151428571428,3.0,20,Agile,63.51,484122.36
44,32,9312839.34,4,3,3,1,4,211655.4395,3,1,0,1,1.375,2.1818181818181817,6614.2324857954545,0.3333333333333333,12,SAFe,1355.93,11139909.67
70,12,4835010.63,4,3,2,3,5,69071.5804,6,2,0,1,11.666666666666666,1.0285714285714285,5755.9650357142855,1.0,12,SAFe,879.88,5388279.23
15,34,2968748.91,5,2,3,1,3,197916.594,3,5,1,3,2.2058823529411766,6.8,5821.076294117647,1.6666666666666667,10,V-Model,448.45,3734641.24
18,24,414216.3,4,1,4,1,3,23012.0167,4,4,1,1,3.0,5.333333333333333,925.925925925926,1.0,4,V-Model,345.95,7027109.38
9,4,115437.07,5,3,4,1,2,12826.3411,4,2,0,2,4.5,1.7777777777777777,3206.585277777778,0.5,15,RAD,35.3,153374.94
20,30,2491025.43,5,1,5,2,4,124551.2715,10,4,1,1,2.6666666666666665,15.0,4151.70905,0.8,5,V-Model,552.6,3048342.29
71,14,6903467.0,1,4,4,3,4,97231.9296,12,1,0,2,5.071428571428571,2.3661971830985915,6945.137826961771,0.25,4,SAFe,1560.78,8933228.76
35,18,3080285.92,4,3,3,1,1,88008.1691,3,5,0,3,9.722222222222221,1.542857142857143,4889.34273015873,1.6666666666666667,12,Waterfall,398.97,3823006.34
8,6,115361.77,2,5,1,2,3,14420.2213,2,5,0,2,6.666666666666667,1.5,2403.3702083333333,5.0,10,Scrum,32.97,131554.31
72,25,15563824.65,1,2,3,2,4,216164.2313,6,4,1,3,11.52,2.0833333333333335,8646.56925,1.3333333333333333,2,SAFe,1893.27,20007343.29
20,28,2013292.34,1,2,3,3,4,100664.617,9,1,1,3,0.7142857142857143,12.6,3595.164892857143,0.3333333333333333,2,Iterative,904.56,2287163.32
79,18,13179616.83,1,4,4,1,5,166830.5928,4,5,0,3,21.944444444444443,0.9113924050632911,9268.366265822784,1.25,4,SAFe,1185.21,15483234.22
14,14,708296.02,4,3,3,1,1,50592.5729,3,2,0,3,2.0,3.0,3613.7552040816327,0.6666666666666666,12,Waterfall,188.71,757592.64
75,31,14961035.03,2,3,4,3,5,199480.4671,12,3,0,1,7.258064516129032,4.96,6434.853776344085,0.75,6,SAFe,2380.35,17230236.11
9,3,67424.61,5,2,3,3,4,7491.6233,9,1,0,3,3.0,3.0,2497.2077777777777,0.3333333333333333,10,RAD,40.76,66607.17
15,46,3528046.76,4,1,2,2,4,235203.1173,4,2,0,3,0.6521739130434783,12.266666666666667,5113.111246376811,1.0,4,Waterfall,708.84,4262563.26
7,11,322788.25,2,4,1,2,2,46112.6071,2,5,1,3,3.1818181818181817,3.142857142857143,4192.055194805195,5.0,8,Scrum,49.23,355627.61
54,24,7406231.62,2,4,3,3,5,137152.4374,9,5,0,2,11.25,4.0,5714.684891975308,1.6666666666666667,8,SAFe,1153.06,9612185.74
27,31,6003614.55,4,1,3,2,4,222356.0944,6,3,1,3,2.6129032258064515,6.888888888888889,7172.7772401433685,1.0,4,V-Model,872.77,7159190.95
34,24,4385986.06,5,3,4,2,2,128999.59,8,3,1,3,4.25,5.647058823529412,5374.982916666666,0.75,15,Waterfall,882.04,5206880.06
77,29,11399112.6,3,4,2,1,3,148040.4234,2,5,1,1,13.275862068965518,0.7532467532467533,5104.842185400806,2.5,12,SAFe,1270.36,12249117.64
17,39,3218498.79,5,1,5,2,3,189323.4582,10,5,1,3,2.1794871794871793,22.941176470588236,4854.447647058823,1.0,5,V-Model,698.11,4136570.76
10,42,2309590.97,4,2,3,1,5,230959.097,3,2,1,2,0.47619047619047616,12.6,5499.026119047619,0.6666666666666666,8,V-Model,424.22,2902065.0
7,11,207931.37,4,2,2,1,4,29704.4814,2,3,1,3,1.9090909090909092,3.142857142857143,2700.4074025974023,1.5,8,Iterative,68.11,266100.41
12,46,4588069.19,2,2,4,2,3,382339.0992,8,3,1,2,0.782608695652174,30.666666666666668,8311.71954710145,0.75,4,Spiral,590.7,5929287.35
6,4,51193.38,4,5,3,3,1,8532.23,9,2,0,2,3.0,6.0,2133.0575,0.6666666666666666,20,Kanban,25.75,70892.66
11,29,1919823.16,4,3,1,1,4,174529.3782,1,5,0,3,1.896551724137931,2.6363636363636362,6018.254420062695,5.0,12,Waterfall,196.62,972505.33
30,16,1861198.35,4,2,3,2,4,62039.945,6,5,1,2,9.375,3.2,3877.4965625,1.6666666666666667,8,V-Model,379.61,2209490.95
21,24,2049296.76,5,3,3,1,5,97585.56,3,1,1,3,0.875,3.4285714285714284,4066.065,0.3333333333333333,15,V-Model,663.62,2482674.05
6,11,177155.98,4,4,2,1,2,29525.9967,2,4,1,1,2.1818181818181817,3.6666666666666665,2684.181515151515,2.0,16,Scrum,42.04,196576.43
12,4,110463.85,3,2,2,3,4,9205.3208,6,4,0,2,12.0,2.0,2301.3302083333333,2.0,6,RAD,43.22,145780.27
15,24,351759.91,4,2,4,1,3,23450.6607,4,4,1,1,2.5,4.8,972.2222222222222,1.3333333333333333,5,V-Model,267.7,4350125.0
10,13,466609.04,1,3,2,2,2,46660.904,4,3,0,3,2.3076923076923075,5.2,3589.3003076923073,1.5,3,Iterative,118.25,484835.2
12,5,106527.8,3,3,2,3,1,8877.3167,6,3,0,3,7.2,2.5,1775.4633333333334,1.5,9,RAD,61.08,117941.72
5,7,40149.19,4,4,4,2,3,8029.838,8,3,0,1,2.142857142857143,11.2,1147.1197142857143,0.75,16,Kanban,39.23,46632.46
13,22,712253.03,5,3,3,1,4,54788.6946,3,5,0,3,2.9545454545454546,5.076923076923077,2490.3952097902097,1.6666666666666667,15,Agile,211.33,943363.49
34,23,3565333.37,5,2,2,1,2,104862.7462,2,4,0,2,5.913043478260869,1.3529411764705883,4559.249833759591,2.0,10,Waterfall,487.82,3882974.09
10,7,279218.8,2,3,4,3,4,27921.88,12,5,0,2,7.142857142857143,8.4,3988.8399999999997,1.25,6,Scrum,61.33,347338.29
8,3,48243.79,2,4,2,3,3,6030.4738,6,3,0,3,8.0,2.25,2010.1579166666668,1.5,8,XP,31.76,65912.55
15,23,1668653.32,5,5,2,2,4,111243.5547,4,5,0,3,3.260869565217391,6.133333333333334,4836.676289855072,2.5,25,Agile,250.56,2112320.83
9,6,74906.19,1,3,4,1,4,8322.91,4,4,0,1,6.0,2.6666666666666665,1387.1516666666666,1.0,3,RAD,41.92,92554.59
34,14,4582062.58,5,3,2,2,4,134766.5465,4,5,1,3,12.142857142857142,1.6470588235294117,9626.181890756303,2.5,15,SAFe,349.3,4580322.18
4,3,22234.21,5,3,2,1,2,5558.5525,2,1,1,3,1.3333333333333333,1.5,1852.8508333333332,0.5,15,RAD,12.2,29612.08
42,39,7756291.16,2,2,5,3,3,184673.599,15,3,0,3,3.230769230769231,13.928571428571429,4735.220488400489,0.6,4,Spiral,2650.29,7912904.85
11,2,48704.0,3,2,1,2,1,4427.6364,2,2,1,2,11.0,0.36363636363636365,2213.818181818182,2.0,6,RAD,18.05,60025.48
14,23,1833238.55,2,3,3,3,1,130945.6107,9,1,0,2,0.6086956521739131,14.785714285714286,5693.2874223602485,0.3333333333333333,6,Agile,377.6,2007937.07
10,7,314158.5,4,5,2,1,3,31415.85,2,4,0,3,5.714285714285714,1.4,4487.978571428572,2.0,20,Scrum,63.92,418430.6
9,18,419605.4,4,1,4,3,3,46622.8222,12,1,0,3,0.5,24.0,2590.156790123457,0.25,4,Iterative,319.69,545590.49
13,8,498965.23,3,5,1,3,2,38381.9408,3,4,0,1,6.5,1.8461538461538463,4797.742596153846,4.0,15,Scrum,81.06,509990.0
16,16,807359.46,5,2,4,1,4,50459.9662,4,1,0,1,1.0,4.0,3153.747890625,0.25,10,V-Model,259.61,1167022.54
9,6,121157.43,4,4,2,2,2,13461.9367,4,5,0,2,7.5,2.6666666666666665,2243.656111111111,2.5,16,Scrum,35.5,146014.53
13,13,746507.59,4,1,2,1,3,57423.6608,2,2,0,2,2.0,2.0,4417.204674556213,1.0,4,Waterfall,178.86,933957.0
63,35,19814913.62,4,4,4,3,4,314522.4384,12,4,0,2,7.2,6.666666666666667,8986.355383219956,1.0,16,SAFe,2363.72,21874994.16
77,36,19721989.02,5,3,2,2,5,256129.7275,4,2,0,2,4.277777777777778,1.87012987012987,7114.714653679654,1.0,15,SAFe,3145.66,26777417.79
9,6,305382.76,4,3,3,2,1,33931.4178,6,4,0,2,6.0,4.0,5655.236296296296,1.3333333333333333,12,Agile,38.18,348422.91
14,13,677508.82,3,3,1,1,2,48393.4871,1,2,0,2,2.1538461538461537,0.9285714285714286,3722.575934065934,2.0,9,Iterative,150.55,866062.09
6,34,404473.93,2,2,3,3,4,67412.3217,9,5,0,2,0.8823529411764706,51.0,1982.7153431372549,1.6666666666666667,4,Iterative,182.85,483540.56
37,48,11518424.04,5,3,4,2,2,311308.7578,8,3,0,2,2.3125,10.378378378378379,6485.599121621621,0.75,15,Waterfall,1845.72,12245030.55
36,21,4314919.87,5,3,2,1,3,119858.8853,2,3,0,2,5.142857142857143,1.1666666666666667,5707.565965608465,1.5,15,Waterfall,621.1,4879088.75
30,36,572317.97,5,1,4,1,2,19077.2657,4,4,1,1,3.3333333333333335,3.6,555.5555555555555,1.3333333333333333,5,Waterfall,679.54,8494250.0
9,29,1914580.09,4,2,4,1,4,212731.1211,4,3,1,3,0.9310344827586207,12.88888888888889,7335.555900383142,0.75,8,V-Model,263.27,2269482.04
40,46,8397321.41,5,2,5,2,5,209933.0353,10,1,1,3,0.8695652173913043,11.5,4563.761635869565,0.2,10,Spiral,3189.88,9942645.55
8,2,43976.5,4,2,2,1,2,5497.0625,2,5,0,2,20.0,0.5,2748.53125,2.5,8,RAD,8.92,54197.89
71,34,12539946.04,2,3,4,3,4,176618.9583,12,3,0,3,6.264705882352941,5.746478873239437,5194.675244407622,0.75,6,SAFe,3132.71,15628331.37
8,6,102528.48,2,3,3,2,2,12816.06,6,2,0,2,2.6666666666666665,4.5,2136.0099999999998,0.6666666666666666,6,RAD,48.29,115308.65
10,4,104977.88,3,4,1,3,4,10497.788,3,3,0,3,7.5,1.2,2624.447,3.0,12,RAD,44.4,128900.31
6,4,87944.59,4,3,4,1,1,14657.4317,4,4,1,3,6.0,2.6666666666666665,3664.3579166666664,1.0,12,Scrum,19.21,111722.99
32,29,7130238.78,2,2,4,2,5,222819.9619,8,3,0,3,3.310344827586207,7.25,7683.446961206897,0.75,4,Spiral,1115.78,8295361.21
28,30,3365579.09,5,3,4,1,1,120199.2532,4,1,0,2,0.9333333333333333,4.285714285714286,4006.641773809524,0.25,15,Waterfall,820.96,3895060.95
9,17,380563.11,1,4,1,1,2,42284.79,1,1,0,3,0.5294117647058824,1.8888888888888888,2487.340588235294,1.0,4,Agile,150.76,404606.49
16,42,3242271.79,4,3,3,2,4,202641.9869,6,1,0,1,0.38095238095238093,15.75,4824.809211309524,0.3333333333333333,12,Waterfall,791.19,3737396.92
28,44,3569360.93,4,3,2,2,2,127477.1761,4,1,0,3,0.6363636363636364,6.285714285714286,2897.208547077922,0.5,12,Waterfall,1593.09,3767892.33
46,26,11543032.03,2,3,4,2,4,250935.4789,8,1,0,2,1.7692307692307692,4.521739130434782,9651.364573578594,0.25,6,SAFe,1680.36,13679481.0
22,18,2195988.35,5,3,2,1,4,99817.6523,2,5,1,3,6.111111111111111,1.6363636363636365,5545.425126262627,2.5,15,Waterfall,264.37,2592241.41
50,24,921288.8,3,4,4,2,1,18425.776,8,2,0,3,6.25,3.84,750.0,0.75,9,SAFe,1207.5,20376562.5
17,15,749589.67,4,1,2,1,1,44093.51,2,2,1,3,2.2666666666666666,1.7647058823529411,2939.5673333333334,1.0,4,Waterfall,213.85,895915.02
56,16,7756634.81,1,2,4,2,4,138511.3359,8,2,0,3,7.0,2.2857142857142856,8656.958493303571,0.5,2,SAFe,1198.54,9515854.89
30,28,5007497.19,4,3,5,1,4,166916.573,5,5,1,1,5.357142857142857,4.666666666666667,5961.306178571429,1.0,12,V-Model,574.33,6483323.54
19,26,1566103.94,5,1,2,2,4,82426.5232,4,1,0,1,0.7307692307692307,5.473684210526316,3170.250890688259,0.5,5,Waterfall,492.33,1885153.55
44,33,7326474.64,5,3,4,2,4,166510.7873,8,3,0,2,4.0,6.0,5045.781432506887,0.75,15,SAFe,1746.1,9187688.84
25,30,5452810.06,3,1,3,2,4,218112.4024,6,5,1,3,4.166666666666667,7.2,7270.413413333333,1.6666666666666667,3,Spiral,619.96,6916245.66
25,37,4496219.54,1,1,4,2,3,179848.7816,8,5,0,1,3.3783783783783785,11.84,4860.777881081081,1.25,1,Spiral,680.72,5704263.06
51,17,7683774.7,5,2,3,3,5,150662.249,9,5,0,3,15.0,3.0,8862.485236447521,1.6666666666666667,10,SAFe,843.73,9134302.51
18,13,988127.18,1,4,3,1,4,54895.9544,3,5,0,3,6.923076923076923,2.1666666666666665,4222.765726495727,1.6666666666666667,4,Agile,172.41,1103052.76
7,2,41046.71,3,3,1,2,1,5863.8157,2,3,0,1,10.5,0.5714285714285714,2931.907857142857,3.0,9,RAD,8.95,45621.2
5,5,64220.77,4,3,1,1,1,12844.154,1,3,0,2,3.0,1.0,2568.8307999999997,3.0,12,Scrum,15.32,79721.91
3,6,41192.54,2,5,4,1,1,13730.8467,4,3,0,2,1.5,8.0,2288.4744444444445,0.75,10,Kanban,14.13,49553.31
11,5,215319.02,4,4,1,2,3,19574.4564,2,5,0,1,11.0,0.9090909090909091,3914.8912727272727,5.0,16,Scrum,33.33,185163.83
9,28,1053021.09,1,2,2,2,2,117002.3433,4,1,0,2,0.32142857142857145,12.444444444444445,4178.655119047619,0.5,2,Iterative,288.13,1290517.82
46,33,7387388.1,3,3,3,1,3,160595.3935,3,3,0,3,4.181818181818182,2.152173913043478,4866.527075098814,1.0,9,SAFe,1533.28,8152897.09
11,21,847543.56,2,4,3,3,1,77049.4145,9,3,0,2,1.5714285714285714,17.181818181818183,3669.0197402597405,1.0,8,Agile,211.39,948155.17
8,10,142334.41,4,5,2,1,2,17791.8013,2,3,1,2,2.4,2.5,1779.180125,1.5,20,XP,54.2,158405.45
4,2,12480.6,4,5,2,2,4,3120.15,4,2,0,1,4.0,2.0,1560.075,1.0,20,Kanban,7.23,15099.5
5,4,45178.02,4,4,3,2,2,9035.604,6,3,0,2,3.75,4.8,2258.901,1.0,16,Scrum,18.73,57400.92
